location,bedroom_size,month,year,price
Indiana,4br,09,2017,1205.0
Indiana,4br,10,2014,1159.0
Indiana,4br,10,2015,1163.0
Indiana,4br,10,2016,1183.0
Indiana,4br,10,2017,1205.0
Indiana,4br,11,2014,1160.0
Indiana,4br,11,2015,1164.0
Indiana,4br,11,2016,1183.0
Indiana,4br,11,2017,1206.0
Indiana,4br,12,2014,1161.0
Indiana,4br,12,2015,1167.0
Indiana,4br,12,2016,1184.0
Indiana,4br,12,2017,1207.0
Iowa,Studio,01,2014,497.0
Iowa,Studio,01,2015,505.0
Iowa,Studio,01,2016,512.0
Iowa,Studio,01,2017,519.0
Iowa,Studio,02,2014,498.0
Iowa,Studio,02,2015,505.0
Iowa,Studio,02,2016,516.0
Iowa,Studio,02,2017,519.0
Iowa,Studio,03,2014,499.0
Iowa,Studio,03,2015,506.0
Iowa,Studio,03,2016,519.0
Iowa,Studio,03,2017,521.0
Iowa,Studio,04,2014,501.0
Iowa,Studio,04,2015,508.0
Iowa,Studio,04,2016,520.0
Iowa,Studio,04,2017,524.0
Iowa,Studio,05,2014,502.0
Iowa,Studio,05,2015,510.0
Iowa,Studio,05,2016,521.0
Iowa,Studio,05,2017,526.0
Iowa,Studio,06,2014,503.0
Iowa,Studio,06,2015,511.0
Iowa,Studio,06,2016,519.0
Iowa,Studio,06,2017,527.0
Iowa,Studio,07,2014,504.0
Iowa,Studio,07,2015,514.0
Iowa,Studio,07,2016,519.0
Iowa,Studio,07,2017,526.0
Iowa,Studio,08,2014,506.0
Iowa,Studio,08,2015,516.0
Iowa,Studio,08,2016,517.0
Iowa,Studio,08,2017,526.0
Iowa,Studio,09,2014,507.0
Iowa,Studio,09,2015,515.0
Iowa,Studio,09,2016,517.0
Iowa,Studio,09,2017,525.0
Iowa,Studio,10,2014,506.0
Iowa,Studio,10,2015,511.0
Iowa,Studio,10,2016,517.0
Iowa,Studio,10,2017,525.0
Iowa,Studio,11,2014,505.0
Iowa,Studio,11,2015,509.0
Iowa,Studio,11,2016,518.0
Iowa,Studio,11,2017,524.0
Iowa,Studio,12,2014,505.0
Iowa,Studio,12,2015,509.0
Iowa,Studio,12,2016,518.0
Iowa,Studio,12,2017,524.0
Iowa,1br,01,2014,576.0
Iowa,1br,01,2015,585.0
Iowa,1br,01,2016,594.0
Iowa,1br,01,2017,601.0
Iowa,1br,02,2014,577.0
Iowa,1br,02,2015,586.0
Iowa,1br,02,2016,598.0
Iowa,1br,02,2017,602.0
Iowa,1br,03,2014,579.0
Iowa,1br,03,2015,587.0
Iowa,1br,03,2016,602.0
Iowa,1br,03,2017,604.0
Iowa,1br,04,2014,581.0
Iowa,1br,04,2015,589.0
Iowa,1br,04,2016,603.0
Iowa,1br,04,2017,608.0
Iowa,1br,05,2014,582.0
Iowa,1br,05,2015,591.0
Iowa,1br,05,2016,604.0
Iowa,1br,05,2017,609.0
Iowa,1br,06,2014,583.0
Iowa,1br,06,2015,592.0
Iowa,1br,06,2016,602.0
Iowa,1br,06,2017,610.0
Iowa,1br,07,2014,585.0
Iowa,1br,07,2015,595.0
Iowa,1br,07,2016,601.0
Iowa,1br,07,2017,610.0
Iowa,1br,08,2014,587.0
Iowa,1br,08,2015,598.0
Iowa,1br,08,2016,599.0
Iowa,1br,08,2017,609.0
Iowa,1br,09,2014,587.0
Iowa,1br,09,2015,597.0
Iowa,1br,09,2016,599.0
Iowa,1br,09,2017,609.0
Iowa,1br,10,2014,586.0
Iowa,1br,10,2015,592.0
Iowa,1br,10,2016,599.0
Iowa,1br,10,2017,608.0
Iowa,1br,11,2014,585.0
Iowa,1br,11,2015,590.0
Iowa,1br,11,2016,600.0
Iowa,1br,11,2017,608.0
Iowa,1br,12,2014,585.0
Iowa,1br,12,2015,590.0
Iowa,1br,12,2016,601.0
Iowa,1br,12,2017,608.0
Iowa,2br,01,2014,737.0
Iowa,2br,01,2015,748.0
Iowa,2br,01,2016,759.0
Iowa,2br,01,2017,769.0
Iowa,2br,02,2014,738.0
Iowa,2br,02,2015,749.0
Iowa,2br,02,2016,765.0
Iowa,2br,02,2017,770.0
Iowa,2br,03,2014,740.0
Iowa,2br,03,2015,751.0
Iowa,2br,03,2016,770.0
Iowa,2br,03,2017,772.0
Iowa,2br,04,2014,743.0
Iowa,2br,04,2015,753.0
Iowa,2br,04,2016,771.0
Iowa,2br,04,2017,777.0
Iowa,2br,05,2014,744.0
Iowa,2br,05,2015,756.0
Iowa,2br,05,2016,772.0
Iowa,2br,05,2017,779.0
Iowa,2br,06,2014,745.0
Iowa,2br,06,2015,757.0
Iowa,2br,06,2016,770.0
Iowa,2br,06,2017,781.0
Iowa,2br,07,2014,748.0
Iowa,2br,07,2015,761.0
Iowa,2br,07,2016,769.0
Iowa,2br,07,2017,780.0
Iowa,2br,08,2014,750.0
Iowa,2br,08,2015,765.0
Iowa,2br,08,2016,767.0
Iowa,2br,08,2017,779.0
Iowa,2br,09,2014,751.0
Iowa,2br,09,2015,763.0
Iowa,2br,09,2016,767.0
Iowa,2br,09,2017,778.0
Iowa,2br,10,2014,749.0
Iowa,2br,10,2015,757.0
Iowa,2br,10,2016,766.0
Iowa,2br,10,2017,778.0
Iowa,2br,11,2014,748.0
Iowa,2br,11,2015,755.0
Iowa,2br,11,2016,767.0
Iowa,2br,11,2017,777.0
Iowa,2br,12,2014,748.0
Iowa,2br,12,2015,755.0
Iowa,2br,12,2016,768.0
Iowa,2br,12,2017,777.0
Iowa,3br,01,2014,989.0
Iowa,3br,01,2015,1004.0
Iowa,3br,01,2016,1019.0
Iowa,3br,01,2017,1032.0
Iowa,3br,02,2014,990.0
Iowa,3br,02,2015,1006.0
Iowa,3br,02,2016,1026.0
Iowa,3br,02,2017,1033.0
Iowa,3br,03,2014,993.0
Iowa,3br,03,2015,1008.0
Iowa,3br,03,2016,1033.0
Iowa,3br,03,2017,1036.0
Iowa,3br,04,2014,997.0
Iowa,3br,04,2015,1011.0
Iowa,3br,04,2016,1035.0
Iowa,3br,04,2017,1043.0
Iowa,3br,05,2014,999.0
Iowa,3br,05,2015,1014.0
Iowa,3br,05,2016,1037.0
Iowa,3br,05,2017,1046.0
Iowa,3br,06,2014,1000.0
Iowa,3br,06,2015,1016.0
Iowa,3br,06,2016,1033.0
Iowa,3br,06,2017,1048.0
Iowa,3br,07,2014,1004.0
Iowa,3br,07,2015,1022.0
Iowa,3br,07,2016,1032.0
Iowa,3br,07,2017,1046.0
Iowa,3br,08,2014,1007.0
Iowa,3br,08,2015,1027.0
Iowa,3br,08,2016,1029.0
Iowa,3br,08,2017,1046.0
Iowa,3br,09,2014,1008.0
Iowa,3br,09,2015,1024.0
Iowa,3br,09,2016,1029.0
Iowa,3br,09,2017,1045.0
Iowa,3br,10,2014,1006.0
Iowa,3br,10,2015,1016.0
Iowa,3br,10,2016,1028.0
Iowa,3br,10,2017,1044.0
Iowa,3br,11,2014,1004.0
Iowa,3br,11,2015,1013.0
Iowa,3br,11,2016,1030.0
Iowa,3br,11,2017,1043.0
Iowa,3br,12,2014,1004.0
Iowa,3br,12,2015,1013.0
Iowa,3br,12,2016,1031.0
Iowa,3br,12,2017,1043.0
Iowa,4br,01,2014,1106.0
Iowa,4br,01,2015,1124.0
Iowa,4br,01,2016,1140.0
Iowa,4br,01,2017,1154.0
Iowa,4br,02,2014,1108.0
Iowa,4br,02,2015,1125.0
Iowa,4br,02,2016,1148.0
Iowa,4br,02,2017,1156.0
Iowa,4br,03,2014,1111.0
Iowa,4br,03,2015,1127.0
Iowa,4br,03,2016,1156.0
Iowa,4br,03,2017,1159.0
Iowa,4br,04,2014,1115.0
Iowa,4br,04,2015,1131.0
Iowa,4br,04,2016,1158.0
Iowa,4br,04,2017,1167.0
Iowa,4br,05,2014,1117.0
Iowa,4br,05,2015,1135.0
Iowa,4br,05,2016,1160.0
Iowa,4br,05,2017,1170.0
Iowa,4br,06,2014,1119.0
Iowa,4br,06,2015,1137.0
Iowa,4br,06,2016,1156.0
Iowa,4br,06,2017,1172.0
Iowa,4br,07,2014,1123.0
Iowa,4br,07,2015,1143.0
Iowa,4br,07,2016,1154.0
Iowa,4br,07,2017,1171.0
Iowa,4br,08,2014,1127.0
Iowa,4br,08,2015,1149.0
Iowa,4br,08,2016,1151.0
Iowa,4br,08,2017,1170.0
Iowa,4br,09,2014,1128.0
Iowa,4br,09,2015,1146.0
Iowa,4br,09,2016,1151.0
Iowa,4br,09,2017,1169.0
Iowa,4br,10,2014,1125.0
Iowa,4br,10,2015,1137.0
Iowa,4br,10,2016,1150.0
Iowa,4br,10,2017,1168.0
Iowa,4br,11,2014,1124.0
Iowa,4br,11,2015,1134.0
Iowa,4br,11,2016,1152.0
Iowa,4br,11,2017,1167.0
Iowa,4br,12,2014,1123.0
Iowa,4br,12,2015,1133.0
Iowa,4br,12,2016,1154.0
Iowa,4br,12,2017,1167.0
Kansas,Studio,01,2014,518.0
Kansas,Studio,01,2015,530.0
Kansas,Studio,01,2016,538.0
Kansas,Studio,01,2017,548.0
Kansas,Studio,02,2014,519.0
Kansas,Studio,02,2015,530.0
Kansas,Studio,02,2016,539.0
Kansas,Studio,02,2017,550.0
Kansas,Studio,03,2014,519.0
Kansas,Studio,03,2015,532.0
Kansas,Studio,03,2016,538.0
Kansas,Studio,03,2017,551.0
Kansas,Studio,04,2014,521.0
Kansas,Studio,04,2015,533.0
Kansas,Studio,04,2016,541.0
Kansas,Studio,04,2017,554.0
Kansas,Studio,05,2014,523.0
Kansas,Studio,05,2015,535.0
Kansas,Studio,05,2016,545.0
Kansas,Studio,05,2017,555.0
Kansas,Studio,06,2014,526.0
Kansas,Studio,06,2015,536.0
Kansas,Studio,06,2016,547.0
Kansas,Studio,06,2017,557.0
Kansas,Studio,07,2014,528.0
Kansas,Studio,07,2015,538.0
Kansas,Studio,07,2016,548.0
Kansas,Studio,07,2017,558.0
Kansas,Studio,08,2014,529.0
Kansas,Studio,08,2015,539.0
Kansas,Studio,08,2016,548.0
Kansas,Studio,08,2017,558.0
Kansas,Studio,09,2014,530.0
Kansas,Studio,09,2015,538.0
Kansas,Studio,09,2016,548.0
Kansas,Studio,09,2017,558.0
Kansas,Studio,10,2014,530.0
Kansas,Studio,10,2015,536.0
Kansas,Studio,10,2016,547.0
Kansas,Studio,10,2017,557.0
Kansas,Studio,11,2014,530.0
Kansas,Studio,11,2015,536.0
Kansas,Studio,11,2016,547.0
Kansas,Studio,11,2017,557.0
Kansas,Studio,12,2014,530.0
Kansas,Studio,12,2015,538.0
Kansas,Studio,12,2016,547.0
Kansas,Studio,12,2017,557.0
Kansas,1br,01,2014,607.0
Kansas,1br,01,2015,621.0
Kansas,1br,01,2016,631.0
Kansas,1br,01,2017,642.0
Kansas,1br,02,2014,608.0
Kansas,1br,02,2015,622.0
Kansas,1br,02,2016,631.0
Kansas,1br,02,2017,644.0
Kansas,1br,03,2014,609.0
Kansas,1br,03,2015,623.0
Kansas,1br,03,2016,631.0
Kansas,1br,03,2017,646.0
Kansas,1br,04,2014,611.0
Kansas,1br,04,2015,625.0
Kansas,1br,04,2016,634.0
Kansas,1br,04,2017,649.0
Kansas,1br,05,2014,613.0
Kansas,1br,05,2015,627.0
Kansas,1br,05,2016,638.0
Kansas,1br,05,2017,651.0
Kansas,1br,06,2014,616.0
Kansas,1br,06,2015,628.0
Kansas,1br,06,2016,641.0
Kansas,1br,06,2017,653.0
Kansas,1br,07,2014,619.0
Kansas,1br,07,2015,631.0
Kansas,1br,07,2016,643.0
Kansas,1br,07,2017,654.0
Kansas,1br,08,2014,621.0
Kansas,1br,08,2015,632.0
Kansas,1br,08,2016,642.0
Kansas,1br,08,2017,655.0
Kansas,1br,09,2014,621.0
Kansas,1br,09,2015,631.0
Kansas,1br,09,2016,642.0
Kansas,1br,09,2017,654.0
Kansas,1br,10,2014,621.0
Kansas,1br,10,2015,629.0
Kansas,1br,10,2016,642.0
Kansas,1br,10,2017,653.0
Kansas,1br,11,2014,621.0
Kansas,1br,11,2015,628.0
Kansas,1br,11,2016,641.0
Kansas,1br,11,2017,652.0
Kansas,1br,12,2014,621.0
Kansas,1br,12,2015,631.0
Kansas,1br,12,2016,642.0
Kansas,1br,12,2017,652.0
Kansas,2br,01,2014,778.0
Kansas,2br,01,2015,796.0
Kansas,2br,01,2016,809.0
Kansas,2br,01,2017,824.0
Kansas,2br,02,2014,779.0
Kansas,2br,02,2015,797.0
Kansas,2br,02,2016,809.0
Kansas,2br,02,2017,826.0
Kansas,2br,03,2014,781.0
Kansas,2br,03,2015,799.0
Kansas,2br,03,2016,809.0
Kansas,2br,03,2017,829.0
Kansas,2br,04,2014,783.0
Kansas,2br,04,2015,802.0
Kansas,2br,04,2016,813.0
Kansas,2br,04,2017,832.0
Kansas,2br,05,2014,786.0
Kansas,2br,05,2015,804.0
Kansas,2br,05,2016,818.0
Kansas,2br,05,2017,835.0
Kansas,2br,06,2014,790.0
Kansas,2br,06,2015,805.0
Kansas,2br,06,2016,822.0
Kansas,2br,06,2017,837.0
Kansas,2br,07,2014,794.0
Kansas,2br,07,2015,809.0
Kansas,2br,07,2016,824.0
Kansas,2br,07,2017,839.0
Kansas,2br,08,2014,796.0
Kansas,2br,08,2015,811.0
Kansas,2br,08,2016,824.0
Kansas,2br,08,2017,839.0
Kansas,2br,09,2014,797.0
Kansas,2br,09,2015,809.0
Kansas,2br,09,2016,823.0
Kansas,2br,09,2017,839.0
Kansas,2br,10,2014,796.0
Kansas,2br,10,2015,806.0
Kansas,2br,10,2016,823.0
Kansas,2br,10,2017,838.0
Kansas,2br,11,2014,796.0
Kansas,2br,11,2015,805.0
Kansas,2br,11,2016,822.0
Kansas,2br,11,2017,836.0
Kansas,2br,12,2014,796.0
Kansas,2br,12,2015,809.0
Kansas,2br,12,2016,823.0
Kansas,2br,12,2017,837.0
Kansas,3br,01,2014,1055.0
Kansas,3br,01,2015,1079.0
Kansas,3br,01,2016,1097.0
Kansas,3br,01,2017,1117.0
Kansas,3br,02,2014,1056.0
Kansas,3br,02,2015,1081.0
Kansas,3br,02,2016,1097.0
Kansas,3br,02,2017,1120.0
Kansas,3br,03,2014,1058.0
Kansas,3br,03,2015,1083.0
Kansas,3br,03,2016,1096.0
Kansas,3br,03,2017,1123.0
Kansas,3br,04,2014,1062.0
Kansas,3br,04,2015,1087.0
Kansas,3br,04,2016,1103.0
Kansas,3br,04,2017,1128.0
Kansas,3br,05,2014,1066.0
Kansas,3br,05,2015,1090.0
Kansas,3br,05,2016,1109.0
Kansas,3br,05,2017,1132.0
Kansas,3br,06,2014,1071.0
Kansas,3br,06,2015,1092.0
Kansas,3br,06,2016,1114.0
Kansas,3br,06,2017,1135.0
Kansas,3br,07,2014,1076.0
Kansas,3br,07,2015,1097.0
Kansas,3br,07,2016,1117.0
Kansas,3br,07,2017,1137.0
Kansas,3br,08,2014,1079.0
Kansas,3br,08,2015,1099.0
Kansas,3br,08,2016,1117.0
Kansas,3br,08,2017,1138.0
Kansas,3br,09,2014,1080.0
Kansas,3br,09,2015,1096.0
Kansas,3br,09,2016,1116.0
Kansas,3br,09,2017,1137.0
Kansas,3br,10,2014,1080.0
Kansas,3br,10,2015,1093.0
Kansas,3br,10,2016,1115.0
Kansas,3br,10,2017,1135.0
Kansas,3br,11,2014,1079.0
Kansas,3br,11,2015,1092.0
Kansas,3br,11,2016,1115.0
Kansas,3br,11,2017,1134.0
Kansas,3br,12,2014,1079.0
Kansas,3br,12,2015,1096.0
Kansas,3br,12,2016,1115.0
Kansas,3br,12,2017,1134.0
Kansas,4br,01,2014,1217.0
Kansas,4br,01,2015,1245.0
Kansas,4br,01,2016,1265.0
Kansas,4br,01,2017,1288.0
Kansas,4br,02,2014,1218.0
Kansas,4br,02,2015,1246.0
Kansas,4br,02,2016,1265.0
Kansas,4br,02,2017,1291.0
Kansas,4br,03,2014,1220.0
Kansas,4br,03,2015,1249.0
Kansas,4br,03,2016,1264.0
Kansas,4br,03,2017,1295.0
Kansas,4br,04,2014,1224.0
Kansas,4br,04,2015,1253.0
Kansas,4br,04,2016,1271.0
Kansas,4br,04,2017,1301.0
Kansas,4br,05,2014,1229.0
Kansas,4br,05,2015,1257.0
Kansas,4br,05,2016,1279.0
Kansas,4br,05,2017,1305.0
Kansas,4br,06,2014,1235.0
Kansas,4br,06,2015,1259.0
Kansas,4br,06,2016,1284.0
Kansas,4br,06,2017,1309.0
Kansas,4br,07,2014,1240.0
Kansas,4br,07,2015,1264.0
Kansas,4br,07,2016,1288.0
Kansas,4br,07,2017,1311.0
Kansas,4br,08,2014,1244.0
Kansas,4br,08,2015,1267.0
Kansas,4br,08,2016,1287.0
Kansas,4br,08,2017,1312.0
Kansas,4br,09,2014,1245.0
Kansas,4br,09,2015,1264.0
Kansas,4br,09,2016,1287.0
Kansas,4br,09,2017,1311.0
Kansas,4br,10,2014,1245.0
Kansas,4br,10,2015,1260.0
Kansas,4br,10,2016,1286.0
Kansas,4br,10,2017,1309.0
Kansas,4br,11,2014,1245.0
Kansas,4br,11,2015,1259.0
Kansas,4br,11,2016,1286.0
Kansas,4br,11,2017,1307.0
Kansas,4br,12,2014,1244.0
Kansas,4br,12,2015,1264.0
Kansas,4br,12,2016,1286.0
Kansas,4br,12,2017,1308.0
Kentucky,Studio,01,2014,495.0
Kentucky,Studio,01,2015,501.0
Kentucky,Studio,01,2016,518.0
Kentucky,Studio,01,2017,533.0
Kentucky,Studio,02,2014,495.0
Kentucky,Studio,02,2015,503.0
Kentucky,Studio,02,2016,519.0
Kentucky,Studio,02,2017,536.0
Kentucky,Studio,03,2014,496.0
Kentucky,Studio,03,2015,504.0
Kentucky,Studio,03,2016,519.0
Kentucky,Studio,03,2017,538.0
Kentucky,Studio,04,2014,498.0
Kentucky,Studio,04,2015,507.0
Kentucky,Studio,04,2016,522.0
Kentucky,Studio,04,2017,539.0
Kentucky,Studio,05,2014,500.0
Kentucky,Studio,05,2015,510.0
Kentucky,Studio,05,2016,524.0
Kentucky,Studio,05,2017,540.0
Kentucky,Studio,06,2014,501.0
Kentucky,Studio,06,2015,512.0
Kentucky,Studio,06,2016,526.0
Kentucky,Studio,06,2017,542.0
Kentucky,Studio,07,2014,503.0
Kentucky,Studio,07,2015,514.0
Kentucky,Studio,07,2016,528.0
Kentucky,Studio,07,2017,543.0
Kentucky,Studio,08,2014,503.0
Kentucky,Studio,08,2015,516.0
Kentucky,Studio,08,2016,528.0
Kentucky,Studio,08,2017,542.0
Kentucky,Studio,09,2014,503.0
Kentucky,Studio,09,2015,516.0
Kentucky,Studio,09,2016,528.0
Kentucky,Studio,09,2017,539.0
Kentucky,Studio,10,2014,501.0
Kentucky,Studio,10,2015,517.0
Kentucky,Studio,10,2016,528.0
Kentucky,Studio,10,2017,538.0
Kentucky,Studio,11,2014,501.0
Kentucky,Studio,11,2015,518.0
Kentucky,Studio,11,2016,529.0
Kentucky,Studio,11,2017,537.0
Kentucky,Studio,12,2014,501.0
Kentucky,Studio,12,2015,519.0
Kentucky,Studio,12,2016,531.0
Kentucky,Studio,12,2017,536.0
Kentucky,1br,01,2014,556.0
Kentucky,1br,01,2015,563.0
Kentucky,1br,01,2016,581.0
Kentucky,1br,01,2017,599.0
Kentucky,1br,02,2014,556.0
Kentucky,1br,02,2015,564.0
Kentucky,1br,02,2016,582.0
Kentucky,1br,02,2017,601.0
Kentucky,1br,03,2014,557.0
Kentucky,1br,03,2015,566.0
Kentucky,1br,03,2016,583.0
Kentucky,1br,03,2017,604.0
Kentucky,1br,04,2014,559.0
Kentucky,1br,04,2015,569.0
Kentucky,1br,04,2016,586.0
Kentucky,1br,04,2017,605.0
Kentucky,1br,05,2014,561.0
Kentucky,1br,05,2015,573.0
Kentucky,1br,05,2016,588.0
Kentucky,1br,05,2017,607.0
Kentucky,1br,06,2014,563.0
Kentucky,1br,06,2015,575.0
Kentucky,1br,06,2016,591.0
Kentucky,1br,06,2017,609.0
Kentucky,1br,07,2014,565.0
Kentucky,1br,07,2015,577.0
Kentucky,1br,07,2016,593.0
Kentucky,1br,07,2017,609.0
Kentucky,1br,08,2014,565.0
Kentucky,1br,08,2015,580.0
Kentucky,1br,08,2016,593.0
Kentucky,1br,08,2017,608.0
Kentucky,1br,09,2014,564.0
Kentucky,1br,09,2015,580.0
Kentucky,1br,09,2016,593.0
Kentucky,1br,09,2017,605.0
Kentucky,1br,10,2014,563.0
Kentucky,1br,10,2015,580.0
Kentucky,1br,10,2016,593.0
Kentucky,1br,10,2017,604.0
Kentucky,1br,11,2014,562.0
Kentucky,1br,11,2015,581.0
Kentucky,1br,11,2016,594.0
Kentucky,1br,11,2017,603.0
Kentucky,1br,12,2014,562.0
Kentucky,1br,12,2015,582.0
Kentucky,1br,12,2016,596.0
Kentucky,1br,12,2017,602.0
Kentucky,2br,01,2014,707.0
Kentucky,2br,01,2015,716.0
Kentucky,2br,01,2016,740.0
Kentucky,2br,01,2017,762.0
Kentucky,2br,02,2014,708.0
Kentucky,2br,02,2015,718.0
Kentucky,2br,02,2016,741.0
Kentucky,2br,02,2017,765.0
Kentucky,2br,03,2014,709.0
Kentucky,2br,03,2015,720.0
Kentucky,2br,03,2016,742.0
Kentucky,2br,03,2017,768.0
Kentucky,2br,04,2014,711.0
Kentucky,2br,04,2015,724.0
Kentucky,2br,04,2016,746.0
Kentucky,2br,04,2017,770.0
Kentucky,2br,05,2014,714.0
Kentucky,2br,05,2015,729.0
Kentucky,2br,05,2016,749.0
Kentucky,2br,05,2017,772.0
Kentucky,2br,06,2014,716.0
Kentucky,2br,06,2015,731.0
Kentucky,2br,06,2016,752.0
Kentucky,2br,06,2017,775.0
Kentucky,2br,07,2014,719.0
Kentucky,2br,07,2015,735.0
Kentucky,2br,07,2016,754.0
Kentucky,2br,07,2017,775.0
Kentucky,2br,08,2014,719.0
Kentucky,2br,08,2015,738.0
Kentucky,2br,08,2016,755.0
Kentucky,2br,08,2017,774.0
Kentucky,2br,09,2014,718.0
Kentucky,2br,09,2015,738.0
Kentucky,2br,09,2016,754.0
Kentucky,2br,09,2017,770.0
Kentucky,2br,10,2014,716.0
Kentucky,2br,10,2015,738.0
Kentucky,2br,10,2016,754.0
Kentucky,2br,10,2017,768.0
Kentucky,2br,11,2014,715.0
Kentucky,2br,11,2015,740.0
Kentucky,2br,11,2016,756.0
Kentucky,2br,11,2017,768.0
Kentucky,2br,12,2014,715.0
Kentucky,2br,12,2015,741.0
Kentucky,2br,12,2016,758.0
Kentucky,2br,12,2017,766.0
Kentucky,3br,01,2014,964.0
Kentucky,3br,01,2015,976.0
Kentucky,3br,01,2016,1008.0
Kentucky,3br,01,2017,1038.0
Kentucky,3br,02,2014,965.0
Kentucky,3br,02,2015,979.0
Kentucky,3br,02,2016,1010.0
Kentucky,3br,02,2017,1043.0
Kentucky,3br,03,2014,967.0
Kentucky,3br,03,2015,982.0
Kentucky,3br,03,2016,1012.0
Kentucky,3br,03,2017,1047.0
Kentucky,3br,04,2014,969.0
Kentucky,3br,04,2015,987.0
Kentucky,3br,04,2016,1016.0
Kentucky,3br,04,2017,1050.0
Kentucky,3br,05,2014,973.0
Kentucky,3br,05,2015,993.0
Kentucky,3br,05,2016,1020.0
Kentucky,3br,05,2017,1052.0
Kentucky,3br,06,2014,976.0
Kentucky,3br,06,2015,997.0
Kentucky,3br,06,2016,1025.0
Kentucky,3br,06,2017,1056.0
Kentucky,3br,07,2014,980.0
Kentucky,3br,07,2015,1001.0
Kentucky,3br,07,2016,1028.0
Kentucky,3br,07,2017,1057.0
Kentucky,3br,08,2014,980.0
Kentucky,3br,08,2015,1006.0
Kentucky,3br,08,2016,1029.0
Kentucky,3br,08,2017,1055.0
Kentucky,3br,09,2014,979.0
Kentucky,3br,09,2015,1006.0
Kentucky,3br,09,2016,1028.0
Kentucky,3br,09,2017,1050.0
Kentucky,3br,10,2014,976.0
Kentucky,3br,10,2015,1006.0
Kentucky,3br,10,2016,1028.0
Kentucky,3br,10,2017,1047.0
Kentucky,3br,11,2014,975.0
Kentucky,3br,11,2015,1008.0
Kentucky,3br,11,2016,1030.0
Kentucky,3br,11,2017,1046.0
Kentucky,3br,12,2014,975.0
Kentucky,3br,12,2015,1010.0
Kentucky,3br,12,2016,1033.0
Kentucky,3br,12,2017,1044.0
Kentucky,4br,01,2014,1110.0
Kentucky,4br,01,2015,1125.0
Kentucky,4br,01,2016,1162.0
Kentucky,4br,01,2017,1196.0
Kentucky,4br,02,2014,1111.0
Kentucky,4br,02,2015,1128.0
Kentucky,4br,02,2016,1163.0
Kentucky,4br,02,2017,1201.0
Kentucky,4br,03,2014,1113.0
Kentucky,4br,03,2015,1131.0
Kentucky,4br,03,2016,1165.0
Kentucky,4br,03,2017,1206.0
Kentucky,4br,04,2014,1117.0
Kentucky,4br,04,2015,1137.0
Kentucky,4br,04,2016,1171.0
Kentucky,4br,04,2017,1209.0
Kentucky,4br,05,2014,1121.0
Kentucky,4br,05,2015,1144.0
Kentucky,4br,05,2016,1175.0
Kentucky,4br,05,2017,1212.0
Kentucky,4br,06,2014,1124.0
Kentucky,4br,06,2015,1148.0
Kentucky,4br,06,2016,1180.0
Kentucky,4br,06,2017,1216.0
Kentucky,4br,07,2014,1128.0
Kentucky,4br,07,2015,1154.0
Kentucky,4br,07,2016,1184.0
Kentucky,4br,07,2017,1217.0
Kentucky,4br,08,2014,1129.0
Kentucky,4br,08,2015,1158.0
Kentucky,4br,08,2016,1185.0
Kentucky,4br,08,2017,1215.0
Kentucky,4br,09,2014,1127.0
Kentucky,4br,09,2015,1158.0
Kentucky,4br,09,2016,1184.0
Kentucky,4br,09,2017,1210.0
Kentucky,4br,10,2014,1124.0
Kentucky,4br,10,2015,1159.0
Kentucky,4br,10,2016,1184.0
Kentucky,4br,10,2017,1206.0
Kentucky,4br,11,2014,1123.0
Kentucky,4br,11,2015,1161.0
Kentucky,4br,11,2016,1187.0
Kentucky,4br,11,2017,1205.0
Kentucky,4br,12,2014,1123.0
Kentucky,4br,12,2015,1163.0
Kentucky,4br,12,2016,1190.0
Kentucky,4br,12,2017,1203.0
Louisiana,Studio,01,2014,586.0
Louisiana,Studio,01,2015,597.0
Louisiana,Studio,01,2016,596.0
Louisiana,Studio,01,2017,597.0
Louisiana,Studio,02,2014,588.0
Louisiana,Studio,02,2015,598.0
Louisiana,Studio,02,2016,592.0
Louisiana,Studio,02,2017,598.0
Louisiana,Studio,03,2014,589.0
Louisiana,Studio,03,2015,597.0
Louisiana,Studio,03,2016,588.0
Louisiana,Studio,03,2017,601.0
Louisiana,Studio,04,2014,590.0
Louisiana,Studio,04,2015,597.0
Louisiana,Studio,04,2016,590.0
Louisiana,Studio,04,2017,604.0
Louisiana,Studio,05,2014,591.0
Louisiana,Studio,05,2015,597.0
Louisiana,Studio,05,2016,592.0
Louisiana,Studio,05,2017,606.0
Louisiana,Studio,06,2014,592.0
Louisiana,Studio,06,2015,597.0
Louisiana,Studio,06,2016,593.0
Louisiana,Studio,06,2017,609.0
Louisiana,Studio,07,2014,594.0
Louisiana,Studio,07,2015,599.0
Louisiana,Studio,07,2016,595.0
Louisiana,Studio,07,2017,610.0
Louisiana,Studio,08,2014,596.0
Louisiana,Studio,08,2015,598.0
Louisiana,Studio,08,2016,596.0
Louisiana,Studio,08,2017,611.0
Louisiana,Studio,09,2014,596.0
Louisiana,Studio,09,2015,595.0
Louisiana,Studio,09,2016,597.0
Louisiana,Studio,09,2017,611.0
Louisiana,Studio,10,2014,597.0
Louisiana,Studio,10,2015,594.0
Louisiana,Studio,10,2016,596.0
Louisiana,Studio,10,2017,610.0
Louisiana,Studio,11,2014,597.0
Louisiana,Studio,11,2015,595.0
Louisiana,Studio,11,2016,597.0
Louisiana,Studio,11,2017,607.0
Louisiana,Studio,12,2014,597.0
