state,year,program,amount
WI,2012,HOME,18234014.0
WI,2012,HOPWA,2353015.0
WI,2013,CDBG,57716600.0
WI,2013,CoC,22037866.0
WI,2013,ESG,3978625.0
WI,2013,HOME,17853711.0
WI,2013,HOPWA,2365278.0
WI,2014,CDBG,57159059.0
WI,2014,CoC,22621452.0
WI,2014,ESG,4688823.0
WI,2014,HOME,19011499.0
WI,2014,HOPWA,1054110.0
WI,2015,CDBG,48892273.0
WI,2015,CoC,23589890.0
WI,2015,ESG,5094965.0
WI,2015,HOME,17254461.0
WI,2015,HOPWA,2366231.0
WI,2016,CDBG,56738253.0
WI,2016,CoC,23586361.0
WI,2016,ESG,5085219.0
WI,2016,HOME,18120865.0
WI,2016,HOPWA,1071423.0
WI,2016,HTF,3004558.0
WI,2017,CDBG,56371089.0
WI,2017,CoC,23750589.0
WI,2017,ESG,6014008.0
WI,2017,HOME,17839566.0
WI,2017,HOPWA,1220853.0
WI,2017,HTF,3481414.0
WI,2018,CDBG,61587115.0
WI,2018,ESG,5073804.0
WI,2018,HOME,25130219.0
WI,2018,HOPWA,1382961.0
WI,2018,HTF,4117505.0
WV,2003,CDBG,28930000.0
WV,2003,Emergency Shelter Grants Program,1053000.0
WV,2003,HOME,13492157.0
WV,2004,CDBG,29570291.0
WV,2004,Emergency Shelter Grants Program,1058027.0
WV,2004,HOME,13651423.0
WV,2004,HOPWA,1001581.0
WV,2005,CDBG,28061181.0
WV,2005,CoC,4141094.0
WV,2005,Emergency Shelter Grants Program,1081397.0
WV,2005,HOME,13111873.0
WV,2005,HOPWA,1430000.0
WV,2006,CDBG,25277789.0
WV,2006,CoC,3838567.0
WV,2006,Emergency Shelter Grants Program,1079186.0
WV,2006,HOME,12359790.0
WV,2007,CDBG,25362846.0
WV,2007,CoC,2284015.0
WV,2007,Emergency Shelter Grants Program,1089928.0
WV,2007,HOME,12300544.0
WV,2007,HOPWA,960499.0
WV,2008,CDBG,24556275.0
WV,2008,CoC,3152079.0
WV,2008,Emergency Shelter Grants Program,1092975.0
WV,2008,HOME,11965748.0
WV,2009,CDBG,24908179.0
WV,2009,CoC,5446799.0
WV,2009,Emergency Shelter Grants Program,1093327.0
WV,2009,HOME,13315356.0
WV,2009,HOPWA,309608.0
WV,2009,NSP,19600000.0
WV,2010,CDBG,27027452.0
WV,2010,CoC,5860292.0
WV,2010,Emergency Shelter Grants Program,1092574.0
WV,2010,HOME,13298222.0
WV,2010,HOPWA,336232.0
WV,2011,CDBG,22624783.0
WV,2011,CoC,6068010.0
WV,2011,ESG,615952.0
WV,2011,Emergency Shelter Grants Program,1095025.0
WV,2011,HOME,11706191.0
WV,2011,HOPWA,336134.0
WV,2011,NSP,5000000.0
WV,2012,CDBG,19137316.0
WV,2012,CoC,5708221.0
WV,2012,ESG,1959246.0
WV,2012,HOME,6436376.0
WV,2012,HOPWA,339564.0
WV,2013,CDBG,19527474.0
WV,2013,CoC,6901657.0
WV,2013,ESG,1396163.0
WV,2013,HOME,5774729.0
WV,2013,HOPWA,321686.0
WV,2014,CDBG,19070101.0
WV,2014,CoC,7232708.0
WV,2014,ESG,1586387.0
WV,2014,HOME,5880581.0
WV,2014,HOPWA,342910.0
WV,2015,CDBG,18667412.0
WV,2015,CoC,7648101.0
WV,2015,ESG,1699844.0
WV,2015,HOME,5216614.0
WV,2015,HOPWA,344347.0
WV,2016,CDBG,18687152.0
WV,2016,CoC,7864812.0
WV,2016,ESG,1680215.0
WV,2016,HOME,5406396.0
WV,2016,HOPWA,351515.0
WV,2016,HTF,3000000.0
WV,2017,CDBG,18485736.0
WV,2017,CoC,8327359.0
WV,2017,ESG,1834539.0
WV,2017,HOME,5343442.0
WV,2017,HOPWA,400540.0
WV,2017,HTF,3000000.0
WV,2018,CDBG,20415654.0
WV,2018,ESG,1662113.0
WV,2018,HOME,7719764.0
WV,2018,HOPWA,453725.0
WV,2018,HTF,3000000.0
WY,2003,CDBG,4895000.0
WY,2003,Emergency Shelter Grants Program,163000.0
WY,2003,HOME,3500000.0
WY,2004,CDBG,4968809.0
WY,2004,Emergency Shelter Grants Program,179021.0
WY,2004,HOME,3519913.0
WY,2004,HOPWA,607088.0
WY,2005,CDBG,4703442.0
WY,2005,CoC,61016.0
WY,2005,Emergency Shelter Grants Program,181703.0
WY,2005,HOME,3500000.0
WY,2006,CDBG,4232769.0
WY,2006,CoC,240137.0
WY,2006,Emergency Shelter Grants Program,180895.0
WY,2006,HOME,3501621.0
WY,2007,CDBG,4247649.0
WY,2007,CoC,337802.0
WY,2007,Emergency Shelter Grants Program,182498.0
WY,2007,HOME,3500000.0
WY,2008,CDBG,4137368.0
WY,2008,CoC,339580.0
WY,2008,Emergency Shelter Grants Program,183050.0
WY,2008,HOME,3500000.0
WY,2008,HOPWA,626178.0
WY,2009,CDBG,4207817.0
WY,2009,CoC,338517.0
WY,2009,Emergency Shelter Grants Program,184210.0
WY,2009,HOME,3503732.0
WY,2009,NSP,19600000.0
WY,2010,CDBG,4561267.0
WY,2010,CoC,338517.0
WY,2010,Emergency Shelter Grants Program,184531.0
WY,2010,HOME,3500000.0
WY,2011,CDBG,3826802.0
WY,2011,CoC,338517.0
WY,2011,ESG,103952.0
WY,2011,Emergency Shelter Grants Program,184804.0
WY,2011,HOME,3501305.0
WY,2011,HOPWA,623117.0
WY,2011,NSP,5000000.0
WY,2012,CDBG,3196119.0
WY,2012,CoC,340815.0
WY,2012,ESG,331391.0
WY,2012,HOME,3500000.0
WY,2013,CDBG,3395608.0
WY,2013,CoC,333139.0
WY,2013,ESG,233174.0
WY,2013,HOME,3500000.0
WY,2014,CDBG,3384500.0
WY,2014,CoC,327002.0
WY,2014,ESG,275855.0
WY,2014,HOME,3520868.0
WY,2014,HOPWA,646756.0
WY,2015,CDBG,3461624.0
WY,2015,CoC,290415.0
WY,2015,ESG,301683.0
WY,2015,HOME,3502528.0
WY,2016,CDBG,3482431.0
WY,2016,CoC,291611.0
WY,2016,ESG,311565.0
WY,2016,HOME,3527300.0
WY,2016,HTF,3000000.0
WY,2017,CDBG,3492103.32
WY,2017,CoC,292970.0
WY,2017,ESG,310296.0
WY,2017,HOME,3519799.0
WY,2017,HTF,3000000.0
WY,2018,CDBG,3819584.0
WY,2018,ESG,313532.0
WY,2018,HOME,3509493.0
WY,2018,HTF,3000000.0
